Algorithm | Seconds | Milliseconds | Nanoseconds | Path | Cost
BruteForce | 0,000039 | 0,038500 | 38500,000000 | 0,3,1,4,2 | 858
BruteForce | 0,000042 | 0,041700 | 41700,000000 | 0,4,1,3,2 | 617
BruteForce | 0,000040 | 0,039800 | 39800,000000 | 0,2,1,3,4 | 860
BruteForce | 0,000062 | 0,062200 | 62200,000000 | 0,3,4,2,1 | 746
BruteForce | 0,000026 | 0,025600 | 25600,000000 | 0,1,2,4,3 | 775
BruteForce | 0,000025 | 0,025100 | 25100,000000 | 0,4,3,2,1 | 380
BruteForce | 0,000019 | 0,019100 | 19100,000000 | 0,3,4,2,1 | 573
BruteForce | 0,000012 | 0,012200 | 12200,000000 | 0,1,4,3,2 | 677
BruteForce | 0,000034 | 0,033600 | 33600,000000 | 0,1,2,3,4 | 931
BruteForce | 0,000039 | 0,038800 | 38800,000000 | 0,1,4,3,2 | 508
BruteForce | 0,000033 | 0,033100 | 33100,000000 | 0,2,1,4,3 | 1258
BruteForce | 0,000025 | 0,024800 | 24800,000000 | 0,2,4,1,3 | 540
BruteForce | 0,000040 | 0,040200 | 40200,000000 | 0,4,3,1,2 | 404
BruteForce | 0,000039 | 0,039300 | 39300,000000 | 0,3,4,1,2 | 641
BruteForce | 0,000007 | 0,007100 | 7100,000000 | 0,4,1,3,2 | 377
BruteForce | 0,000040 | 0,039800 | 39800,000000 | 0,3,2,4,1 | 1255
BruteForce | 0,000041 | 0,041000 | 41000,000000 | 0,3,2,1,4 | 822
BruteForce | 0,000038 | 0,038100 | 38100,000000 | 0,2,1,4,3 | 754
BruteForce | 0,000011 | 0,010900 | 10900,000000 | 0,1,4,2,3 | 773
BruteForce | 0,000025 | 0,024600 | 24600,000000 | 0,2,4,3,1 | 1048
BruteForce | 0,000033 | 0,033100 | 33100,000000 | 0,4,2,3,1 | 467
BruteForce | 0,000022 | 0,021500 | 21500,000000 | 0,1,3,2,4 | 764
BruteForce | 0,000031 | 0,030900 | 30900,000000 | 0,3,1,2,4 | 866
BruteForce | 0,000019 | 0,019000 | 19000,000000 | 0,1,4,3,2 | 767
BruteForce | 0,000017 | 0,017000 | 17000,000000 | 0,1,4,2,3 | 712
BruteForce | 0,000056 | 0,055900 | 55900,000000 | 0,1,3,4,2 | 594
BruteForce | 0,000034 | 0,033600 | 33600,000000 | 0,4,2,1,3 | 315
BruteForce | 0,000040 | 0,040200 | 40200,000000 | 0,3,2,4,1 | 716
BruteForce | 0,000041 | 0,040500 | 40500,000000 | 0,2,1,4,3 | 520
BruteForce | 0,000069 | 0,069300 | 69300,000000 | 0,3,4,1,2 | 746
BruteForce | 0,000025 | 0,025400 | 25400,000000 | 0,4,3,1,2 | 761
BruteForce | 0,000039 | 0,039000 | 39000,000000 | 0,4,3,2,1 | 765
BruteForce | 0,000039 | 0,038800 | 38800,000000 | 0,2,1,3,4 | 1005
BruteForce | 0,000066 | 0,066300 | 66300,000000 | 0,4,2,3,1 | 639
BruteForce | 0,000135 | 0,134700 | 134700,000000 | 0,2,3,1,4 | 910
BruteForce | 0,000007 | 0,006700 | 6700,000000 | 0,2,4,3,1 | 883
BruteForce | 0,000019 | 0,018700 | 18700,000000 | 0,4,2,1,3 | 619
BruteForce | 0,000077 | 0,077100 | 77100,000000 | 0,3,2,4,1 | 601
BruteForce | 0,000017 | 0,017200 | 17200,000000 | 0,2,3,1,4 | 1306
BruteForce | 0,000023 | 0,023000 | 23000,000000 | 0,2,1,3,4 | 880
BruteForce | 0,000043 | 0,042800 | 42800,000000 | 0,4,3,1,2 | 612
BruteForce | 0,000043 | 0,042600 | 42600,000000 | 0,2,3,4,1 | 907
BruteForce | 0,000016 | 0,015900 | 15900,000000 | 0,1,3,2,4 | 1010
BruteForce | 0,000004 | 0,003700 | 3700,000000 | 0,1,2,3 | 437
BruteForce | 0,000009 | 0,008800 | 8800,000000 | 0,1,2,3 | 866
BruteForce | 0,000005 | 0,005500 | 5500,000000 | 0,3,2,1 | 669
BruteForce | 0,000006 | 0,006100 | 6100,000000 | 0,1,3,2 | 754
BruteForce | 0,000003 | 0,003000 | 3000,000000 | 0,2,3,1 | 682
BruteForce | 0,000007 | 0,007300 | 7300,000000 | 0,1,3,2 | 269
BruteForce | 0,000003 | 0,002900 | 2900,000000 | 0,3,1,2 | 518
BruteForce | 0,000003 | 0,002900 | 2900,000000 | 0,3,1,2 | 906
BruteForce | 0,000004 | 0,004400 | 4400,000000 | 0,2,3,1 | 660
BruteForce | 0,000010 | 0,009600 | 9600,000000 | 0,2,1,3 | 871
BruteForce | 0,000010 | 0,009500 | 9500,000000 | 0,1,3,2 | 486
BruteForce | 0,000010 | 0,009900 | 9900,000000 | 0,1,3,2 | 388
BruteForce | 0,000003 | 0,002800 | 2800,000000 | 0,1,2,3 | 518
BruteForce | 0,000002 | 0,002400 | 2400,000000 | 0,1,2,3 | 399
BruteForce | 0,000009 | 0,009100 | 9100,000000 | 0,3,1,2 | 597
BruteForce | 0,000010 | 0,010100 | 10100,000000 | 0,3,1,2 | 659
BruteForce | 0,000003 | 0,003500 | 3500,000000 | 0,1,3,2 | 533
BruteForce | 0,000010 | 0,010000 | 10000,000000 | 0,2,1,3 | 651
BruteForce | 0,000003 | 0,002900 | 2900,000000 | 0,1,2,3 | 700
BruteForce | 0,000007 | 0,007100 | 7100,000000 | 0,1,3,2 | 392
BruteForce | 0,000003 | 0,003200 | 3200,000000 | 0,1,3,2 | 305
BruteForce | 0,000003 | 0,003300 | 3300,000000 | 0,2,1,3 | 629
BruteForce | 0,000011 | 0,011300 | 11300,000000 | 0,2,1,3 | 656
BruteForce | 0,000003 | 0,003200 | 3200,000000 | 0,1,3,2 | 394
BruteForce | 0,000003 | 0,002900 | 2900,000000 | 0,2,3,1 | 454
BruteForce | 0,000009 | 0,008700 | 8700,000000 | 0,1,2,3 | 730
BruteForce | 0,000006 | 0,005800 | 5800,000000 | 0,3,2,1 | 732
BruteForce | 0,000009 | 0,008600 | 8600,000000 | 0,2,1,3 | 302
BruteForce | 0,000004 | 0,004300 | 4300,000000 | 0,1,3,2 | 413
BruteForce | 0,000008 | 0,008500 | 8500,000000 | 0,1,2,3 | 507
BruteForce | 0,000004 | 0,004200 | 4200,000000 | 0,2,3,1 | 400
BruteForce | 0,000004 | 0,004300 | 4300,000000 | 0,2,1,3 | 837
BruteForce | 0,000005 | 0,004500 | 4500,000000 | 0,3,1,2 | 709
BruteForce | 0,000006 | 0,006000 | 6000,000000 | 0,2,1,3 | 927
BruteForce | 0,000004 | 0,004300 | 4300,000000 | 0,1,3,2 | 633
BruteForce | 0,000005 | 0,005000 | 5000,000000 | 0,3,1,2 | 558
BruteForce | 0,000003 | 0,003100 | 3100,000000 | 0,3,2,1 | 600
BruteForce | 0,000006 | 0,006500 | 6500,000000 | 0,2,3,1 | 490
BruteForce | 0,000007 | 0,006600 | 6600,000000 | 0,1,2,3 | 676
BruteForce | 0,000007 | 0,007200 | 7200,000000 | 0,2,1,3 | 1207
BruteForce | 0,000022 | 0,022000 | 22000,000000 | 0,2,3,1 | 637
BruteForce | 0,000010 | 0,009600 | 9600,000000 | 0,1,3,2 | 701
BruteForce | 0,000010 | 0,010000 | 10000,000000 | 0,3,1,2 | 409
BruteForce | 0,000005 | 0,004700 | 4700,000000 | 0,3,2,1 | 899
BruteForce | 0,000006 | 0,006300 | 6300,000000 | 0,3,2,1 | 829
BruteForce | 0,000005 | 0,004600 | 4600,000000 | 0,1,3,2 | 660
BruteForce | 0,000007 | 0,006900 | 6900,000000 | 0,2,3,1 | 616
BruteForce | 0,000004 | 0,003800 | 3800,000000 | 0,1,3,2 | 585
BruteForce | 0,000003 | 0,002800 | 2800,000000 | 0,2,3,1 | 669
BruteForce | 0,000005 | 0,004900 | 4900,000000 | 0,3,2,1 | 729
BruteForce | 0,000010 | 0,009700 | 9700,000000 | 0,3,1,2 | 772
BruteForce | 0,000004 | 0,003900 | 3900,000000 | 0,3,2,1 | 604
BruteForce | 0,000003 | 0,002600 | 2600,000000 | 0,1,2,3 | 836
BruteForce | 0,000003 | 0,003000 | 3000,000000 | 0,1,3,2 | 510
BruteForce | 0,000003 | 0,002800 | 2800,000000 | 0,1,3,2 | 670
BruteForce | 0,000003 | 0,003200 | 3200,000000 | 0,2,3,1 | 805
BruteForce | 0,000003 | 0,003400 | 3400,000000 | 0,2,1,3 | 509
BruteForce | 0,000003 | 0,003100 | 3100,000000 | 0,2,3,1 | 680
BruteForce | 0,000003 | 0,003500 | 3500,000000 | 0,2,1,3 | 880
BruteForce | 0,000003 | 0,003400 | 3400,000000 | 0,1,3,2 | 563
BruteForce | 0,000003 | 0,003200 | 3200,000000 | 0,3,1,2 | 229
BruteForce | 0,000003 | 0,003000 | 3000,000000 | 0,2,1,3 | 542
BruteForce | 0,000003 | 0,002700 | 2700,000000 | 0,1,3,2 | 863
BruteForce | 0,000003 | 0,002800 | 2800,000000 | 0,3,1,2 | 539
BruteForce | 0,000004 | 0,003900 | 3900,000000 | 0,2,3,1 | 541
BruteForce | 0,000008 | 0,007800 | 7800,000000 | 0,1,3,2 | 1015
BruteForce | 0,000008 | 0,008300 | 8300,000000 | 0,1,2,3 | 451
BruteForce | 0,000003 | 0,003200 | 3200,000000 | 0,1,3,2 | 938
BruteForce | 0,000003 | 0,002500 | 2500,000000 | 0,1,2,3 | 878
BruteForce | 0,000003 | 0,003000 | 3000,000000 | 0,2,1,3 | 488
BruteForce | 0,000004 | 0,003600 | 3600,000000 | 0,2,1,3 | 707
BruteForce | 0,000003 | 0,002800 | 2800,000000 | 0,1,2,3 | 373
BruteForce | 0,000004 | 0,004400 | 4400,000000 | 0,2,1,3 | 689
BruteForce | 0,000009 | 0,008900 | 8900,000000 | 0,3,2,1 | 857
BruteForce | 0,000003 | 0,002800 | 2800,000000 | 0,2,1,3 | 812
BruteForce | 0,000003 | 0,003100 | 3100,000000 | 0,3,2,1 | 633
BruteForce | 0,000004 | 0,003600 | 3600,000000 | 0,2,1,3 | 1064
BruteForce | 0,000003 | 0,003200 | 3200,000000 | 0,3,1,2 | 915
BruteForce | 0,000003 | 0,002600 | 2600,000000 | 0,1,2,3 | 794
BruteForce | 0,000004 | 0,004200 | 4200,000000 | 0,2,1,3 | 483
BruteForce | 0,000009 | 0,009000 | 9000,000000 | 0,2,1,3 | 669
BruteForce | 0,000010 | 0,010200 | 10200,000000 | 0,1,3,2 | 175
BruteForce | 0,000009 | 0,009400 | 9400,000000 | 0,3,1,2 | 699
BruteForce | 0,000010 | 0,010200 | 10200,000000 | 0,3,2,1 | 215
BruteForce | 0,000009 | 0,009200 | 9200,000000 | 0,2,1,3 | 552
BruteForce | 0,000011 | 0,010800 | 10800,000000 | 0,2,3,1 | 750
BruteForce | 0,000009 | 0,008700 | 8700,000000 | 0,2,1,3 | 800
BruteForce | 0,000004 | 0,004400 | 4400,000000 | 0,2,3,1 | 435
BruteForce | 0,000006 | 0,006000 | 6000,000000 | 0,3,2,1 | 664
BruteForce | 0,000010 | 0,009900 | 9900,000000 | 0,2,1,3 | 969
BruteForce | 0,000010 | 0,010500 | 10500,000000 | 0,3,2,1 | 464
BruteForce | 0,000003 | 0,003300 | 3300,000000 | 0,1,2,3 | 707
BruteForce | 0,000004 | 0,003800 | 3800,000000 | 0,3,1,2 | 515
BruteForce | 0,000003 | 0,003400 | 3400,000000 | 0,1,3,2 | 604
BruteForce | 0,000003 | 0,003300 | 3300,000000 | 0,3,1,2 | 483
BruteForce | 0,000003 | 0,002700 | 2700,000000 | 0,1,3,2 | 830
BruteForce | 0,000006 | 0,005800 | 5800,000000 | 0,3,1,2 | 333
BruteForce | 0,000008 | 0,008200 | 8200,000000 | 0,2,3,1 | 926
BruteForce | 0,000008 | 0,008400 | 8400,000000 | 0,1,3,2 | 799
BruteForce | 0,000010 | 0,009700 | 9700,000000 | 0,3,1,2 | 703
BruteForce | 3,902837 | 3902,836700 | 3902836700,000000 | 0,2,7,1,10,8,4,9,6,3,5 | 422
BruteForce | 3,954802 | 3954,802200 | 3954802200,000000 | 0,9,2,5,4,6,8,7,3,1,10 | 803
BruteForce | 4,429102 | 4429,102300 | 4429102300,000000 | 0,8,7,9,3,4,2,1,6,5,10 | 703
BruteForce | 5,160099 | 5160,098900 | 5160098900,000000 | 0,2,9,8,7,5,3,6,10,1,4 | 501
BruteForce | 4,346759 | 4346,759400 | 4346759400,000000 | 0,8,7,1,4,5,3,6,10,9,2 | 829
BruteForce | 4,781437 | 4781,436700 | 4781436700,000000 | 0,10,9,4,7,6,3,2,5,1,8 | 806
BruteForce | 4,011821 | 4011,820600 | 4011820600,000000 | 0,9,8,1,6,4,3,5,10,2,7 | 741
BruteForce | 3,891233 | 3891,232600 | 3891232600,000000 | 0,8,9,4,10,6,1,5,7,2,3 | 979
BruteForce | 4,454294 | 4454,294000 | 4454294000,000000 | 0,6,10,3,7,8,1,5,9,2,4 | 680
BruteForce | 5,493592 | 5493,591700 | 5493591700,000000 | 0,7,3,4,2,9,8,10,5,1,6 | 863
BruteForce | 5,587954 | 5587,954100 | 5587954100,000000 | 0,8,6,3,2,10,1,5,4,7,9 | 605
BruteForce | 4,613731 | 4613,730900 | 4613730900,000000 | 0,3,4,8,1,5,7,2,9,10,6 | 1125
BruteForce | 4,185924 | 4185,923600 | 4185923600,000000 | 0,4,9,3,1,6,8,7,5,2,10 | 852
BruteForce | 4,998787 | 4998,787400 | 4998787400,000000 | 0,3,2,10,8,1,6,7,5,4,9 | 776
BruteForce | 4,077413 | 4077,413000 | 4077413000,000000 | 0,6,3,2,4,10,8,5,1,9,7 | 922
BruteForce | 4,329795 | 4329,795000 | 4329795000,000000 | 0,7,8,1,3,9,5,4,10,6,2 | 630
BruteForce | 4,021762 | 4021,761500 | 4021761500,000000 | 0,5,1,6,3,2,9,10,7,8,4 | 704
BruteForce | 4,146580 | 4146,579700 | 4146579700,000000 | 0,9,1,2,6,7,4,10,8,3,5 | 813
BruteForce | 3,877669 | 3877,668700 | 3877668700,000000 | 0,6,7,9,10,4,1,2,3,8,5 | 878
BruteForce | 4,092588 | 4092,587900 | 4092587900,000000 | 0,3,1,6,5,9,8,4,10,2,7 | 714
BruteForce | 3,788511 | 3788,510500 | 3788510500,000000 | 0,9,2,3,7,8,4,10,6,5,1 | 877
BruteForce | 3,952306 | 3952,306100 | 3952306100,000000 | 0,8,6,10,7,5,3,2,9,4,1 | 711
BruteForce | 3,874576 | 3874,575900 | 3874575900,000000 | 0,7,9,4,3,2,10,8,1,5,6 | 643
BruteForce | 3,861083 | 3861,082500 | 3861082500,000000 | 0,8,6,4,3,9,2,7,1,5,10 | 542
BruteForce | 3,915030 | 3915,029500 | 3915029500,000000 | 0,5,6,1,9,3,7,8,4,10,2 | 711
BruteForce | 4,091328 | 4091,327600 | 4091327600,000000 | 0,9,8,1,4,5,6,7,3,2,10 | 993
BruteForce | 3,709082 | 3709,082400 | 3709082400,000000 | 0,2,4,1,9,7,3,5,10,6,8 | 1042
BruteForce | 3,856101 | 3856,100800 | 3856100800,000000 | 0,6,1,5,3,7,9,4,2,10,8 | 940
BruteForce | 3,851671 | 3851,671100 | 3851671100,000000 | 0,7,3,1,5,6,8,2,10,9,4 | 738
BruteForce | 3,917671 | 3917,671500 | 3917671500,000000 | 0,9,5,2,7,8,10,6,3,1,4 | 866
BruteForce | 3,852027 | 3852,027000 | 3852027000,000000 | 0,10,3,5,9,8,7,1,2,4,6 | 856
BruteForce | 3,786139 | 3786,139500 | 3786139500,000000 | 0,7,5,10,2,1,8,9,6,3,4 | 647
BruteForce | 3,800575 | 3800,574500 | 3800574500,000000 | 0,3,5,9,2,1,8,7,10,6,4 | 603
BruteForce | 3,790735 | 3790,735400 | 3790735400,000000 | 0,6,2,7,1,8,9,10,3,4,5 | 756
BruteForce | 3,966490 | 3966,490100 | 3966490100,000000 | 0,8,1,4,6,3,9,7,5,10,2 | 936
BruteForce | 3,943836 | 3943,835900 | 3943835900,000000 | 0,3,10,9,8,4,7,5,1,2,6 | 619
BruteForce | 3,874542 | 3874,541700 | 3874541700,000000 | 0,9,2,8,10,6,3,5,4,1,7 | 798
BruteForce | 3,862926 | 3862,926400 | 3862926400,000000 | 0,10,6,4,1,7,3,9,8,2,5 | 778
BruteForce | 4,022081 | 4022,081500 | 4022081500,000000 | 0,5,1,2,7,9,8,4,6,3,10 | 835
BruteForce | 3,835398 | 3835,397600 | 3835397600,000000 | 0,5,1,8,9,6,10,4,3,2,7 | 698
BruteForce | 3,858319 | 3858,319100 | 3858319100,000000 | 0,4,9,8,7,5,3,6,1,10,2 | 892
BruteForce | 3,799803 | 3799,803400 | 3799803400,000000 | 0,9,7,10,2,3,6,1,4,5,8 | 775
BruteForce | 3,885365 | 3885,365000 | 3885365000,000000 | 0,5,2,4,1,8,3,10,9,6,7 | 762
BruteForce | 3,858106 | 3858,106400 | 3858106400,000000 | 0,3,7,5,10,2,4,9,6,1,8 | 660
BruteForce | 4,031881 | 4031,880700 | 4031880700,000000 | 0,1,4,7,8,6,3,10,5,2,9 | 710
BruteForce | 3,962950 | 3962,950300 | 3962950300,000000 | 0,4,5,1,10,7,2,3,8,9,6 | 540
BruteForce | 3,791043 | 3791,043200 | 3791043200,000000 | 0,1,4,9,10,7,3,2,6,8,5 | 746
BruteForce | 3,907026 | 3907,025600 | 3907025600,000000 | 0,3,6,10,2,8,9,7,5,4,1 | 1308
BruteForce | 3,873456 | 3873,455700 | 3873455700,000000 | 0,9,2,10,7,6,1,3,8,4,5 | 747
BruteForce | 3,761471 | 3761,471500 | 3761471500,000000 | 0,10,8,5,9,7,1,3,4,2,6 | 581
BruteForce | 3,856550 | 3856,550200 | 3856550200,000000 | 0,10,9,3,7,4,5,8,6,1,2 | 800
BruteForce | 3,911812 | 3911,811500 | 3911811500,000000 | 0,5,7,1,4,8,2,10,9,3,6 | 879
BruteForce | 3,936904 | 3936,904500 | 3936904500,000000 | 0,2,10,9,6,4,8,5,1,7,3 | 905
BruteForce | 3,904549 | 3904,548900 | 3904548900,000000 | 0,7,9,6,5,8,3,2,10,1,4 | 686
BruteForce | 3,924561 | 3924,560700 | 3924560700,000000 | 0,10,6,1,9,4,3,2,8,7,5 | 1115
BruteForce | 4,107598 | 4107,598100 | 4107598100,000000 | 0,9,6,10,1,4,5,8,3,2,7 | 929
BruteForce | 4,047712 | 4047,711500 | 4047711500,000000 | 0,6,10,3,7,8,4,2,9,5,1 | 727
BruteForce | 4,663067 | 4663,066800 | 4663066800,000000 | 0,5,8,4,7,2,10,1,9,6,3 | 596
BruteForce | 4,516719 | 4516,718600 | 4516718600,000000 | 0,9,6,7,5,10,8,3,1,4,2 | 1106
BruteForce | 4,194137 | 4194,137300 | 4194137300,000000 | 0,10,2,8,6,5,9,7,1,4,3 | 696
BruteForce | 4,173107 | 4173,106600 | 4173106600,000000 | 0,9,6,1,3,10,7,5,8,2,4 | 968
BruteForce | 7,951132 | 7951,131900 | 7951131900,000000 | 0,7,8,2,5,4,6,1,10,9,3 | 838
BruteForce | 4,542070 | 4542,070200 | 4542070200,000000 | 0,8,1,6,7,2,3,9,5,10,4 | 911
BruteForce | 4,034058 | 4034,058300 | 4034058300,000000 | 0,7,4,5,3,9,1,10,2,8,6 | 1136
BruteForce | 4,066835 | 4066,835200 | 4066835200,000000 | 0,4,6,3,9,2,1,10,8,5,7 | 652
BruteForce | 3,904227 | 3904,226500 | 3904226500,000000 | 0,9,7,10,8,5,1,3,6,2,4 | 747
BruteForce | 3,887537 | 3887,536700 | 3887536700,000000 | 0,4,8,10,3,1,6,5,7,9,2 | 673
BruteForce | 4,081610 | 4081,610100 | 4081610100,000000 | 0,9,3,7,8,1,5,4,2,6,10 | 743
BruteForce | 3,818597 | 3818,597400 | 3818597400,000000 | 0,5,3,2,9,4,6,8,1,10,7 | 644
BruteForce | 3,780817 | 3780,816900 | 3780816900,000000 | 0,1,8,3,2,4,10,7,9,6,5 | 865
BruteForce | 3,851886 | 3851,885700 | 3851885700,000000 | 0,4,9,1,7,8,6,10,3,5,2 | 860
BruteForce | 4,010226 | 4010,225600 | 4010225600,000000 | 0,5,4,8,10,3,1,6,9,7,2 | 733
BruteForce | 3,870787 | 3870,786700 | 3870786700,000000 | 0,2,5,4,10,9,8,3,7,6,1 | 830
BruteForce | 3,794835 | 3794,835300 | 3794835300,000000 | 0,6,4,1,9,5,8,2,7,10,3 | 509
BruteForce | 3,764717 | 3764,716600 | 3764716600,000000 | 0,5,3,10,2,7,9,4,1,6,8 | 1022
BruteForce | 3,923635 | 3923,634700 | 3923634700,000000 | 0,8,4,3,1,6,2,9,7,5,10 | 806
BruteForce | 3,887691 | 3887,691400 | 3887691400,000000 | 0,8,6,7,4,5,1,2,10,3,9 | 785
BruteForce | 4,582685 | 4582,685300 | 4582685300,000000 | 0,9,1,6,7,3,8,4,2,10,5 | 446
BruteForce | 6,438617 | 6438,617200 | 6438617200,000000 | 0,1,2,6,8,10,4,7,3,9,5 | 707
BruteForce | 4,279745 | 4279,745100 | 4279745100,000000 | 0,7,4,10,3,9,6,5,8,1,2 | 777
BruteForce | 3,785416 | 3785,415600 | 3785415600,000000 | 0,6,7,10,4,2,9,3,8,5,1 | 677
BruteForce | 3,825550 | 3825,550400 | 3825550400,000000 | 0,10,1,6,7,5,3,2,9,4,8 | 821
BruteForce | 3,778918 | 3778,918100 | 3778918100,000000 | 0,8,7,6,4,5,2,1,3,9,10 | 993
BruteForce | 4,716609 | 4716,608800 | 4716608800,000000 | 0,4,2,10,8,9,7,1,3,5,6 | 751
BruteForce | 5,587973 | 5587,973300 | 5587973300,000000 | 0,4,9,7,10,6,8,1,5,3,2 | 649
BruteForce | 4,227013 | 4227,013300 | 4227013300,000000 | 0,10,8,7,6,5,3,4,9,2,1 | 889
BruteForce | 4,082544 | 4082,544100 | 4082544100,000000 | 0,8,2,5,3,1,9,6,7,4,10 | 683
BruteForce | 5,488039 | 5488,039200 | 5488039200,000000 | 0,4,6,5,7,9,3,10,1,2,8 | 813
BruteForce | 4,125923 | 4125,922700 | 4125922700,000000 | 0,2,4,6,10,1,3,9,8,5,7 | 778
BruteForce | 5,366000 | 5365,999900 | 5365999900,000000 | 0,8,7,2,5,6,1,3,4,10,9 | 772
BruteForce | 4,909683 | 4909,683200 | 4909683200,000000 | 0,9,3,6,4,2,5,10,1,7,8 | 393
BruteForce | 3,886156 | 3886,156300 | 3886156300,000000 | 0,3,8,9,2,10,5,6,7,4,1 | 948
BruteForce | 3,947412 | 3947,412100 | 3947412100,000000 | 0,3,10,9,7,8,6,5,4,1,2 | 971
BruteForce | 3,812490 | 3812,490200 | 3812490200,000000 | 0,6,1,2,10,7,3,8,4,9,5 | 871
BruteForce | 4,099114 | 4099,114100 | 4099114100,000000 | 0,6,4,5,10,7,9,1,2,8,3 | 609
BruteForce | 3,790717 | 3790,716800 | 3790716800,000000 | 0,3,5,4,7,1,2,6,10,8,9 | 650
BruteForce | 3,861414 | 3861,413700 | 3861413700,000000 | 0,2,9,10,7,6,4,8,3,1,5 | 671
BruteForce | 3,874761 | 3874,761100 | 3874761100,000000 | 0,6,7,1,2,4,9,3,8,10,5 | 869
BruteForce | 3,832592 | 3832,592000 | 3832592000,000000 | 0,9,2,10,7,5,1,8,6,3,4 | 848
BruteForce | 3,827149 | 3827,149300 | 3827149300,000000 | 0,5,3,10,2,1,7,4,9,6,8 | 902
BruteForce | 4,427843 | 4427,843100 | 4427843100,000000 | 0,4,3,9,8,10,1,2,7,5,6 | 149
BruteForce | 0,351326 | 351,326000 | 351326000,000000 | 0,6,2,4,8,3,7,5,1,9 | 118
BruteForce | 5,761181 | 5761,181200 | 5761181200,000000 | 0,2,8,6,7,10,4,5,1,9,3 | 154
